Date and time of GPS data in UTC, FileName GPS signal acquisition time
Date (mm/dd/yyyy),Time,Num Satellites,Position Uncertainty (m),Latitude (Deg N),Longitude (Deg W),Speed (kts),Heading (Deg N),Course (Deg N),Volts port,Amps port,charge (%) port,StatorTemp (C) port,PCBTep (C) port,Error Code port,Volts stbd,Amps stbd,charge (%) stbd,StatorTemp (C) stbd,PCBTep (C) stbd,Error Code stbd
01/03/2022,23:25:36.599,16,0.8,30.3534,-89.0829,4.49946,337.977,336.392,25.17,56,71,73,73,0,25.2,56.2,65,100,100,0
01/03/2022,23:25:38.600,16,0.8,30.3535,-89.0829,4.56392,335.953,333.217,25.19,54,71,73,73,0,25.22,55.7,65,100,100,0
01/03/2022,23:25:39.600,16,0.8,30.3535,-89.0829,4.62079,335.373,336.26,25.19,55.6,71,73,73,0,25.22,56.6,65,100,100,0
01/03/2022,23:25:40.600,16,0.8,30.3535,-89.0829,4.69036,335.177,331.374,25.17,55.9,71,74,74,0,25.22,56.3,65,100,100,0
01/03/2022,23:25:41.600,16,0.8,30.3535,-89.0829,4.71193,332.889,331.437,25.16,56.3,71,74,74,0,25.2,56.5,65,101,101,0
01/03/2022,23:25:42.600,16,0.8,30.3535,-89.0829,4.88746,335.94,332.243,25.16,56.9,71,74,74,0,25.2,57.3,65,101,101,0
01/03/2022,23:25:43.600,16,0.8,30.3536,-89.083,4.88208,335.803,333.262,25.14,56.6,71,74,74,0,25.2,56.9,65,101,101,0
01/03/2022,23:25:44.600,16,0.8,30.3536,-89.083,4.80658,335.573,335.663,25.14,56.8,71,74,74,0,25.19,57,65,101,101,0
01/03/2022,23:25:45.600,16,0.8,30.3536,-89.083,4.74159,336.544,336.619,25.16,56.1,71,75,75,0,25.19,56.3,65,101,101,0
01/03/2022,23:25:46.600,16,0.8,30.3536,-89.083,4.83067,336.728,331.94,25.13,57.5,71,75,75,0,25.19,56.5,65,101,101,0
01/03/2022,23:25:48.600,16,0.8,30.3537,-89.083,4.92177,342.164,336.787,25.13,0,71,75,75,0,25.19,0,65,101,101,0
01/03/2022,23:25:49.599,16,0.8,30.3537,-89.083,3.63753,343.957,338.659,26.26,0,71,75,75,0,26.22,0,65,101,101,0
01/03/2022,23:25:50.599,16,0.8,30.3537,-89.083,2.28415,346.042,351.78,26.22,0,71,76,76,0,26.19,0,65,101,101,0
01/03/2022,23:25:51.600,16,0.8,30.3537,-89.083,1.73168,347.116,333.608,26.22,0,71,75,75,0,26.19,0,65,101,101,0
01/03/2022,23:25:52.600,16,0.8,30.3537,-89.083,1.11112,347.467,319.399,26.24,0,71,75,75,0,26.19,0,65,101,101,0
01/03/2022,23:25:53.600,16,0.8,30.3537,-89.083,1.00288,347.197,339.106,26.22,0,71,75,75,0,26.21,0,65,101,101,0
01/03/2022,23:25:54.799,16,0.8,30.3537,-89.083,0.628726,347.982,12.3175,26.24,0,71,75,75,0,26.21,0,65,100,100,0
01/03/2022,23:25:55.599,16,0.8,30.3537,-89.083,0.716452,347.347,318.96,26.24,0,71,75,75,0,26.22,0,65,100,100,0
01/03/2022,23:25:56.799,16,0.8,30.3537,-89.083,0.809389,346.102,277.313,26.26,0,71,74,74,0,26.26,0,65,100,100,0
01/03/2022,23:25:58.799,16,0.8,30.3537,-89.083,-0.05717,345.046,125.311,26.26,0,71,74,74,0,26.24,0,65,99,99,0
01/03/2022,23:25:59.800,16,0.8,30.3537,-89.083,0.32273,344.827,268.965,26.26,0,71,74,74,0,26.22,0,65,99,99,0
01/03/2022,23:26:00.799,16,0.8,30.3537,-89.083,-0.210411,343.728,223.128,26.27,0,71,73,73,0,26.24,0,65,99,99,0
01/03/2022,23:26:01.799,16,0.8,30.3537,-89.083,-0.232368,342.093,250.959,26.27,0,71,73,73,0,26.24,0,65,98,98,0
01/03/2022,23:26:02.799,16,0.8,30.3537,-89.083,-0.426317,339.768,241.098,26.27,0,71,73,73,0,26.24,0,65,98,98,0
01/03/2022,23:26:03.799,16,0.8,30.3537,-89.083,-0.314956,337.864,181.061,26.27,0,71,73,73,0,26.26,0,65,98,98,0
01/03/2022,23:26:04.799,16,0.8,30.3537,-89.083,-0.341585,335.804,191.821,26.27,0,71,72,72,0,26.24,0,65,97,97,0
01/03/2022,23:26:05.799,16,0.8,30.3537,-89.0831,-0.364624,333.318,189.513,26.27,0,71,72,72,0,26.24,0,65,97,97,0
01/03/2022,23:26:06.799,16,0.8,30.3537,-89.0831,-0.650423,330.754,216.493,26.27,0,71,72,72,0,26.24,0,65,97,97,0
01/03/2022,23:26:08.799,16,0.8,30.3537,-89.0831,-0.234972,323.84,106.336,26.27,0,71,72,72,0,26.26,0,65,96,96,0
01/03/2022,23:26:09.799,16,0.8,30.3537,-89.0831,-0.588406,320.863,199.692,26.29,0,71,71,71,0,26.26,0,65,96,96,0
01/03/2022,23:26:10.799,16,0.8,30.3537,-89.0831,-0.918902,316.532,209.113,26.26,0,71,71,71,0,26.27,0,65,96,96,0
01/03/2022,23:26:11.799,16,0.8,30.3537,-89.0831,-0.291997,311.193,197.832,26.3,0,71,71,71,0,26.26,0,65,95,95,0
01/03/2022,23:26:12.799,16,0.8,30.3537,-89.0831,-0.402708,307.983,186.096,26.29,0,71,71,71,0,26.27,0,65,95,95,0
01/03/2022,23:26:13.799,16,0.8,30.3537,-89.0831,-0.580867,303.803,207.937,26.29,0,71,71,71,0,26.26,0,65,95,95,0
01/03/2022,23:26:14.799,16,0.8,30.3537,-89.0831,-0.375317,300.079,193.173,26.29,0,71,70,70,0,26.26,0,65,95,95,0
01/03/2022,23:26:15.799,16,0.8,30.3537,-89.0831,-0.676805,295.647,201.924,26.3,0,71,70,70,0,26.27,0,65,94,94,0
01/03/2022,23:26:16.799,16,0.8,30.3537,-89.0831,-0.787553,290.819,199.464,26.29,0,71,70,70,0,26.26,0,65,94,94,0
01/03/2022,23:26:18.800,16,0.8,30.3537,-89.0831,0.622302,282.568,209.368,26.3,0,71,69,69,0,26.27,0,65,93,93,0
01/03/2022,23:26:19.799,16,0.8,30.3537,-89.0831,0.911595,278.115,198.396,26.3,0,71,69,69,0,26.27,0,65,93,93,0
01/03/2022,23:26:20.799,16,0.8,30.3537,-89.0831,0.66898,273.619,197.066,26.32,0,71,69,69,0,26.27,0,65,93,93,0
01/03/2022,23:26:21.799,16,0.8,30.3537,-89.0831,0.701987,269.816,208.623,26.3,0,71,69,69,0,26.29,0,65,93,93,0
01/03/2022,23:26:23.000,16,0.8,30.3537,-89.0831,0.802827,266.115,197.909,26.29,0,71,69,69,0,26.27,0,65,93,93,0
01/03/2022,23:26:23.799,16,0.8,30.3537,-89.0831,0.924663,262.767,197.368,26.29,0,71,69,69,0,26.29,0,65,92,92,0
01/03/2022,23:26:25.000,16,0.8,30.3537,-89.0831,0.922095,259.429,200.613,26.29,0,71,69,69,0,26.27,0,65,92,92,0
01/03/2022,23:26:25.799,16,0.8,30.3537,-89.0831,0.727207,257.199,198.871,26.29,0,71,68,68,0,26.29,0,65,92,92,0
01/03/2022,23:26:27.000,16,0.7,30.3536,-89.0831,0.990928,254.818,197.937,26.32,0,71,68,68,0,26.29,0,65,92,92,0
01/03/2022,23:26:28.999,16,0.7,30.3536,-89.0831,0.93397,250.717,193.602,26.32,0,71,68,68,0,26.27,0,65,91,91,0
01/03/2022,23:26:29.999,16,0.7,30.3536,-89.0831,0.92598,249.301,195.962,26.29,0,71,68,68,0,26.29,0,65,91,91,0
01/03/2022,23:26:31.000,16,0.7,30.3536,-89.0831,0.903624,248.319,198.825,26.32,0,71,67,67,0,26.29,0,65,91,91,0
01/03/2022,23:26:32.000,16,0.7,30.3536,-89.0831,0.87192,247.589,196.981,26.3,0,71,67,67,0,26.29,0,65,90,90,0
01/03/2022,23:26:32.999,16,0.7,30.3536,-89.0831,0.982291,246.064,198.22,26.32,0,71,67,67,0,26.27,0,65,90,90,0
01/03/2022,23:26:33.999,16,0.7,30.3536,-89.0831,1.03766,244.985,193.984,26.32,0,71,67,67,0,26.29,0,65,90,90,0
01/03/2022,23:26:35.000,16,0.7,30.3536,-89.0831,1.07708,243.943,190.397,26.32,0,71,67,67,0,26.29,0,65,90,90,0
01/03/2022,23:26:35.999,16,0.7,30.3536,-89.0831,1.16829,242.871,194.452,26.32,0,71,67,67,0,26.3,0,65,89,89,0
01/03/2022,23:26:36.999,16,0.7,30.3536,-89.0831,1.02906,242.001,197.819,26.32,0,71,66,66,0,26.29,0,65,89,89,0
01/03/2022,23:26:39.000,16,0.7,30.3536,-89.0831,1.07854,239.576,189.649,26.33,0,71,66,66,0,26.3,0,65,89,89,0
01/03/2022,23:26:39.999,16,0.7,30.3536,-89.0831,1.06265,238.34,194.189,26.33,0,71,66,66,0,26.29,0,65,89,89,0
01/03/2022,23:26:40.999,16,0.7,30.3536,-89.0831,0.97711,237.533,196.885,26.35,0,71,66,66,0,26.3,0,65,88,88,0
01/03/2022,23:26:42.000,16,0.7,30.3536,-89.0831,1.09487,236.811,199.175,26.32,0,71,66,66,0,26.3,0,65,88,88,0
01/03/2022,23:26:42.999,16,0.8,30.3536,-89.0831,1.1202,236.058,192.324,26.33,0,71,66,66,0,26.3,0,65,88,88,0
01/03/2022,23:26:44.000,16,0.8,30.3536,-89.0831,1.0952,234.806,186.318,26.32,0,71,65,65,0,26.3,0,65,88,88,0
01/03/2022,23:26:45.200,16,0.8,30.3536,-89.0831,1.04005,233.531,190.554,26.32,0,71,65,65,0,26.3,0,65,87,87,0
01/03/2022,23:26:46.000,16,0.8,30.3536,-89.0831,1.07834,232.471,194.938,26.32,0,71,65,65,0,26.3,0,65,87,87,0
01/03/2022,23:26:47.000,16,0.8,30.3536,-89.0831,1.05561,231.77,191.041,26.32,0,71,65,65,0,26.32,0,65,87,87,0
01/03/2022,23:26:49.199,16,0.8,30.3535,-89.0831,1.04195,230.061,197.928,26.32,0,71,65,65,0,26.3,0,65,87,87,0
01/03/2022,23:26:50.200,16,0.8,30.3535,-89.0831,1.00874,228.497,191.786,26.32,0,71,65,65,0,26.3,0,65,86,86,0
01/03/2022,23:26:51.200,16,0.8,30.3535,-89.0831,1.17058,226.534,192.467,26.33,0,71,64,64,0,26.3,0,65,86,86,0
01/03/2022,23:26:52.200,16,0.8,30.3535,-89.0831,1.08089,224.998,195.436,26.33,0,71,64,64,0,26.3,0,65,86,86,0
01/03/2022,23:26:53.200,16,0.8,30.3535,-89.0831,1.16179,223.684,198.738,26.33,0,71,64,64,0,26.3,0,65,86,86,0
01/03/2022,23:26:54.200,16,0.8,30.3535,-89.0831,1.16162,222.421,190.802,26.33,0,71,64,64,0,26.32,0,65,86,86,0
01/03/2022,23:26:55.200,16,0.8,30.3535,-89.0831,1.06383,221.034,189.359,26.33,0,71,64,64,0,26.32,0,65,85,85,0
01/03/2022,23:26:56.200,16,0.8,30.3535,-89.0831,1.01118,220.021,198.609,26.32,0,71,64,64,0,26.32,0,65,85,85,0
01/03/2022,23:26:57.200,16,0.8,30.3535,-89.0831,0.908923,219.207,200.14,26.33,0,71,64,64,0,26.3,0,65,85,85,0
01/03/2022,23:26:59.200,16,0.8,30.3535,-89.0831,1.16244,217.671,175.3,26.36,0,71,63,63,0,26.32,0,65,85,85,0
01/03/2022,23:27:00.200,16,0.8,30.3535,-89.0831,0.99759,216.684,193.982,26.35,0,71,63,63,0,26.32,0,65,84,84,0
01/03/2022,23:27:01.200,16,0.8,30.3535,-89.0831,0.860228,216.281,202.451,26.33,0,71,63,63,0,26.32,0,65,84,84,0
01/03/2022,23:27:02.200,16,0.8,30.3535,-89.0831,1.07311,215.768,186.031,26.32,0,71,63,63,0,26.33,0,65,84,84,0
01/03/2022,23:27:03.200,16,0.8,30.3535,-89.0831,0.966407,214.988,176.079,26.33,0,71,63,63,0,26.32,0,65,84,84,0
01/03/2022,23:27:04.200,16,0.8,30.3535,-89.0831,1.00927,214.352,178.345,26.33,0,71,63,63,0,26.33,0,65,84,84,0
01/03/2022,23:27:05.200,16,0.8,30.3535,-89.0831,0.891748,214.107,190.551,26.36,0,71,63,63,0,26.32,0,65,84,84,0
01/03/2022,23:27:06.200,16,0.8,30.3535,-89.0831,0.86569,213.579,200.917,26.33,0,71,62,62,0,26.32,0,65,83,83,0
01/03/2022,23:27:07.200,16,0.8,30.3535,-89.0831,1.02551,212.891,174.343,26.35,0,71,62,62,0,26.32,0,65,83,83,0
01/03/2022,23:27:09.200,16,0.8,30.3534,-89.0831,0.923412,211.209,199.427,26.35,0,71,62,62,0,26.32,0,65,83,83,0
01/03/2022,23:27:10.200,16,0.8,30.3534,-89.0831,1.06737,211.644,189.857,26.35,0,71,62,62,0,26.32,0,65,83,83,0
01/03/2022,23:27:11.200,16,0.8,30.3534,-89.0831,0.985724,211.607,173.66,26.35,0,71,62,62,0,26.32,0,65,82,82,0
01/03/2022,23:27:12.400,16,0.8,30.3534,-89.0831,0.972153,210.631,188.973,26.36,0,71,62,62,0,26.33,0,65,82,82,0
01/03/2022,23:27:13.200,16,0.8,30.3534,-89.0831,1.04565,210.728,197.862,26.36,0,71,62,62,0,26.32,0,65,82,82,0
01/03/2022,23:27:14.399,16,0.8,30.3534,-89.0831,0.916258,210.832,187.803,26.33,0,71,61,61,0,26.32,0,65,82,82,0
01/03/2022,23:27:15.399,16,0.8,30.3534,-89.0831,0.927815,210.291,188.555,26.36,0,71,61,61,0,26.33,0,65,82,82,0
01/03/2022,23:27:16.399,16,0.8,30.3534,-89.0831,0.984138,210.29,178.076,26.35,0,71,61,61,0,26.3,0,65,81,81,0
01/03/2022,23:27:17.399,16,0.8,30.3534,-89.0831,0.902513,209.757,187.799,26.33,0,71,61,61,0,26.32,0,65,81,81,0
01/03/2022,23:27:19.399,16,0.8,30.3534,-89.0831,0.953968,209.952,188.791,26.35,0,71,61,61,0,26.35,0,65,81,81,0
01/03/2022,23:27:20.399,16,0.8,30.3534,-89.0831,0.973693,209.795,193.037,26.33,0,71,61,61,0,26.33,0,65,81,81,0
01/03/2022,23:27:21.400,16,0.8,30.3534,-89.0831,1.25988,207.613,187.893,26.36,0,71,61,61,0,26.33,0,65,81,81,0
01/03/2022,23:27:22.399,16,0.8,30.3534,-89.0831,1.38692,204.219,189.357,26.33,0,71,61,61,0,26.33,0,65,81,81,0
01/03/2022,23:27:23.399,16,0.8,30.3534,-89.0831,1.26758,201.894,187.844,26.36,0,71,60,60,0,26.35,0,65,80,80,0
01/03/2022,23:27:24.399,16,0.7,30.3534,-89.0831,1.34069,198.886,188.001,26.35,0,71,60,60,0,26.33,0,65,80,80,0
01/03/2022,23:27:25.399,16,0.8,30.3534,-89.0831,1.55844,195.042,188.464,26.35,0,71,60,60,0,26.32,0,65,80,80,0
01/03/2022,23:27:26.399,16,0.7,30.3534,-89.0831,1.45366,192.873,184.986,26.36,0,71,60,60,0,26.35,0,65,80,80,0
01/03/2022,23:27:27.399,16,0.7,30.3534,-89.0831,1.31502,188.157,189.615,26.35,0,71,60,60,0,26.35,0,65,80,80,0
01/03/2022,23:27:29.399,16,0.7,30.3533,-89.0831,1.28311,178.48,179.045,26.35,0,71,60,60,0,26.32,0,65,79,79,0
01/03/2022,23:27:30.399,16,0.7,30.3533,-89.0831,1.19374,176.317,176.546,26.36,0,71,60,60,0,26.35,0,65,79,79,0
01/03/2022,23:27:31.400,16,0.7,30.3533,-89.0831,1.38165,174.964,192.844,26.33,0,71,59,59,0,26.33,0,65,79,79,0
01/03/2022,23:27:32.399,16,0.7,30.3533,-89.0831,1.31098,173.567,177.961,26.36,0,71,59,59,0,26.33,0,65,79,79,0
01/03/2022,23:27:33.600,16,0.8,30.3533,-89.0831,1.27375,172.493,178.338,26.36,0,71,59,59,0,26.33,0,65,79,79,0
01/03/2022,23:27:34.399,16,0.8,30.3533,-89.0831,1.30437,172.484,172.981,26.36,0,71,59,59,0,26.32,0,65,79,79,0
01/03/2022,23:27:35.600,16,0.8,30.3533,-89.0831,1.25019,172.651,173.483,26.36,0,71,59,59,0,26.33,0,65,78,78,0
01/03/2022,23:27:36.399,16,0.8,30.3533,-89.0831,1.38315,172.983,176.213,26.36,0,71,59,59,0,26.33,0,65,78,78,0
01/03/2022,23:27:37.600,16,0.8,30.3533,-89.0831,1.44278,172.366,167.63,26.36,0,71,59,59,0,26.33,0,65,78,78,0
01/03/2022,23:27:39.600,16,0.8,30.3533,-89.0831,1.31802,172.529,173.734,26.36,0,71,59,59,0,26.32,0,65,78,78,0
01/03/2022,23:27:40.600,16,0.8,30.3533,-89.0831,1.44373,169.969,172.885,26.38,0,71,59,59,0,26.33,0,65,77,77,0
01/03/2022,23:27:41.600,16,0.8,30.3533,-89.0831,1.46603,169.722,181.292,26.36,0,71,58,58,0,26.33,0,65,77,77,0
01/03/2022,23:27:42.599,16,0.8,30.3533,-89.0831,1.17334,169.838,173.723,26.36,0,71,58,58,0,26.33,0,65,77,77,0
01/03/2022,23:27:43.600,16,0.8,30.3533,-89.0831,1.2345,168.742,170.849,26.35,0,71,58,58,0,26.35,0,65,77,77,0
01/03/2022,23:27:44.600,16,0.8,30.3533,-89.0831,1.20363,167.95,173.323,26.36,0,71,58,58,0,26.33,0,65,77,77,0
01/03/2022,23:27:45.600,16,0.8,30.3533,-89.0831,1.34934,167.633,181.238,26.36,0,71,58,58,0,26.35,0,65,77,77,0
01/03/2022,23:27:46.600,16,0.8,30.3532,-89.0831,1.31227,167.99,179.066,26.35,0,71,58,58,0,26.33,0,65,77,77,0
01/03/2022,23:27:47.600,16,0.8,30.3532,-89.0831,1.13675,167,155.232,26.35,0,71,58,58,0,26.33,0,65,76,76,0
01/03/2022,23:27:49.599,16,0.8,30.3532,-89.0831,1.43691,165.535,188.01,26.36,0,71,58,58,0,26.35,0,65,76,76,0
01/03/2022,23:27:50.600,16,0.8,30.3532,-89.0831,1.32224,164.79,161.219,26.36,0,71,57,57,0,26.33,0,65,76,76,0
01/03/2022,23:27:51.600,16,0.9,30.3532,-89.0831,1.14575,162.314,159.751,26.36,0,71,57,57,0,26.33,0,65,76,76,0
01/03/2022,23:27:52.599,16,0.9,30.3532,-89.0831,1.17163,161.341,172.085,26.38,0,71,57,57,0,26.35,0,65,76,76,0
01/03/2022,23:27:53.600,16,0.9,30.3532,-89.0831,1.12164,160.636,173.232,26.38,0,71,57,57,0,26.35,0,65,76,76,0
01/03/2022,23:27:54.600,16,0.9,30.3532,-89.0831,1.25963,160.251,173.621,26.36,0,71,57,57,0,26.35,0,65,75,75,0
01/03/2022,23:27:55.599,16,0.9,30.3532,-89.0831,1.23436,160.319,165.22,26.38,0,71,57,57,0,26.33,0,65,75,75,0
01/03/2022,23:27:56.600,16,0.9,30.3532,-89.0831,1.09881,161.032,149.488,26.36,0,71,57,57,0,26.35,0,65,75,75,0
01/03/2022,23:27:57.600,16,0.9,30.3532,-89.0831,1.10585,161.165,161.342,26.36,0,71,57,57,0,26.35,0,65,75,75,0
01/03/2022,23:27:59.800,16,0.9,30.3532,-89.0831,1.09942,162.832,166.087,26.36,0,71,56,56,0,26.35,0,65,75,75,0
01/03/2022,23:28:00.600,16,0.9,30.3532,-89.0831,1.00119,163.109,176.327,26.36,0,71,56,56,0,26.33,0,65,74,74,0
01/03/2022,23:28:01.799,16,0.9,30.3532,-89.0831,1.07225,162.714,159.298,26.38,0,71,56,56,0,26.33,0,65,74,74,0
01/03/2022,23:28:02.600,16,0.9,30.3532,-89.0831,1.18928,162.078,151.173,26.35,0,71,56,56,0,26.33,0,65,74,74,0
01/03/2022,23:28:03.799,16,0.9,30.3532,-89.0831,1.0929,162.423,166.631,26.36,0,71,56,56,0,26.35,0,65,74,74,0
01/03/2022,23:28:04.799,16,0.9,30.3532,-89.0831,1.08104,162.52,173.91,26.38,0,71,56,56,0,26.35,0,65,74,74,0
01/03/2022,23:28:05.800,16,0.9,30.3531,-89.0831,1.08058,162.337,166.264,26.36,0,71,56,56,0,26.35,0,65,74,74,0
01/03/2022,23:28:06.799,16,0.9,30.3531,-89.0831,1.17586,161.902,167.687,26.36,0,71,56,56,0,26.36,0,65,74,74,0
01/03/2022,23:28:07.799,16,0.9,30.3531,-89.0831,1.18712,161.881,166.169,26.38,0,71,56,56,0,26.35,0,65,74,74,0
01/03/2022,23:28:09.799,16,0.9,30.3531,-89.0831,1.12209,162.568,176.226,26.38,0,71,55,55,0,26.35,0,65,73,73,0
01/03/2022,23:28:10.799,16,0.9,30.3531,-89.0831,1.18853,161.729,169.921,26.36,0,71,55,55,0,26.35,0,65,73,73,0
01/03/2022,23:28:11.799,16,0.9,30.3531,-89.0831,1.18628,160.812,169.997,26.36,0,71,55,55,0,26.36,0,65,73,73,0
01/03/2022,23:28:12.799,16,0.9,30.3531,-89.0831,1.20537,159.836,178.984,26.39,0,71,55,55,0,26.35,0,65,73,73,0
01/03/2022,23:28:13.799,16,0.9,30.3531,-89.0831,1.07843,159.244,162.806,26.38,0,71,55,55,0,26.36,0,65,73,73,0
01/03/2022,23:28:14.799,16,0.9,30.3531,-89.0831,1.10089,158.244,146.45,26.39,0,71,55,55,0,26.35,0,65,72,72,0
01/03/2022,23:28:15.799,16,0.9,30.3531,-89.0831,1.22701,157.704,175.184,26.39,0,71,55,55,0,26.36,0,65,72,72,0
01/03/2022,23:28:16.799,16,0.9,30.3531,-89.0831,1.31029,158.687,179.15,26.38,0,71,55,55,0,26.35,0,65,72,72,0
01/03/2022,23:28:17.799,16,0.9,30.3531,-89.0831,1.17004,158.393,163.793,26.39,0,71,55,55,0,26.35,0,65,72,72,0
01/03/2022,23:28:19.799,16,0.9,30.3531,-89.0831,1.00443,157.463,161.846,26.38,0,71,55,55,0,26.36,0,65,72,72,0
01/03/2022,23:28:20.799,16,0.9,30.3531,-89.0831,1.18051,156.394,165.895,26.38,0,71,55,55,0,26.36,0,65,72,72,0
01/03/2022,23:28:21.799,16,0.9,30.3531,-89.0831,1.26324,155.976,170.523,26.38,0,71,54,54,0,26.35,0,65,71,71,0
01/03/2022,23:28:22.799,16,0.9,30.3531,-89.0831,1.07981,155.44,159.999,26.38,0,71,54,54,0,26.35,0,65,71,71,0
01/03/2022,23:28:23.799,16,0.9,30.3531,-89.0831,1.14259,155.068,175.512,26.39,0,71,54,54,0,26.35,0,65,71,71,0
01/03/2022,23:28:24.800,16,0.9,30.353,-89.0831,1.09944,154.579,168.889,26.38,0,71,54,54,0,26.35,0,65,71,71,0
01/03/2022,23:28:26.000,16,0.9,30.353,-89.0831,1.31787,155.096,165.041,26.36,0,71,54,54,0,26.36,0,65,71,71,0
01/03/2022,23:28:26.799,16,0.9,30.353,-89.0831,1.27669,157.23,172.388,26.36,0,71,54,54,0,26.35,0,65,71,71,0
01/03/2022,23:28:27.999,16,0.9,30.353,-89.0831,1.01962,156.958,167.447,26.38,0,71,54,54,0,26.36,0,65,71,71,0
01/03/2022,23:28:29.799,16,0.9,30.353,-89.0831,1.35264,157.738,185.194,26.38,0,71,54,54,0,26.35,0,65,70,70,0
01/03/2022,23:28:31.000,16,0.9,30.353,-89.0831,1.23974,159.506,167.228,26.38,0,71,54,54,0,26.35,0,65,70,70,0
01/03/2022,23:28:31.999,16,0.9,30.353,-89.0831,1.07021,160.024,159.59,26.38,0,71,54,54,0,26.35,0,65,70,70,0
01/03/2022,23:28:33.000,16,0.9,30.353,-89.0831,1.20716,159.225,184.618,26.39,0,71,53,53,0,26.35,0,65,70,70,0
01/03/2022,23:28:34.000,16,0.9,30.353,-89.0831,1.17422,159.654,168.058,26.38,0,71,53,53,0,26.35,0,65,70,70,0
01/03/2022,23:28:34.999,16,0.9,30.353,-89.0831,1.18283,159.863,156.257,26.39,0,71,53,53,0,26.36,0,65,70,70,0
01/03/2022,23:28:35.999,16,0.9,30.353,-89.0831,1.17586,160.529,167.687,26.38,0,71,53,53,0,26.35,0,65,70,70,0
01/03/2022,23:28:37.000,16,0.9,30.353,-89.0831,1.26461,161.945,186.797,26.39,0,71,53,53,0,26.36,0,65,69,69,0
01/03/2022,23:28:38.000,16,0.9,30.353,-89.0831,1.1513,162.493,168.311,26.38,0,71,53,53,0,26.36,0,65,69,69,0
01/03/2022,23:28:40.000,16,0.9,30.353,-89.0831,1.09177,162.747,173.457,26.38,0,71,53,53,0,26.36,0,65,69,69,0
01/03/2022,23:28:41.000,16,0.9,30.353,-89.0831,1.0606,162.395,164.588,26.38,0,71,53,53,0,26.36,0,65,69,69,0
01/03/2022,23:28:41.999,16,0.9,30.353,-89.0831,1.33337,162.797,176.992,26.38,0,71,53,53,0,26.36,0,65,69,69,0
01/03/2022,23:28:42.999,16,0.9,30.353,-89.0831,1.29715,164.382,170.947,26.39,0,71,52,52,0,26.36,0,65,69,69,0
01/03/2022,23:28:44.000,16,0.9,30.3529,-89.0831,0.927391,165.507,166.546,26.39,0,71,52,52,0,26.35,0,65,69,69,0
01/03/2022,23:28:45.000,16,1,30.3529,-89.0831,0.941254,163.597,164.672,26.39,0,71,52,52,0,26.35,0,65,68,68,0
01/03/2022,23:28:45.999,16,1,30.3529,-89.0831,1.09507,162.96,176.03,26.39,0,71,52,52,0,26.35,0,65,68,68,0
01/03/2022,23:28:46.999,16,1,30.3529,-89.0831,1.13261,163.347,184.331,26.38,0,71,52,52,0,26.36,0,65,68,68,0
01/03/2022,23:28:48.000,16,1,30.3529,-89.0831,0.810917,163.982,167.963,26.38,0,71,52,52,0,26.35,0,65,68,68,0
01/03/2022,23:28:50.000,16,1,30.3529,-89.0831,0.613275,165.341,201.768,26.41,0,71,52,52,0,26.36,0,65,68,68,0
01/03/2022,23:28:50.999,16,1,30.3529,-89.0831,0.641611,165.917,178.785,26.39,0,71,52,52,0,26.36,0,65,68,68,0
01/03/2022,23:28:52.000,16,1,30.3529,-89.0831,0.632868,166.264,169.38,26.38,0,71,52,52,0,26.36,0,65,68,68,0
01/03/2022,23:28:53.000,16,1,30.3529,-89.0831,0.767945,167.096,175.79,26.38,0,71,52,52,0,26.36,0,65,67,67,0
01/03/2022,23:28:54.200,16,1,30.3529,-89.0831,0.850847,168.961,183.274,26.39,0,71,52,52,0,26.35,0,65,67,67,0
01/03/2022,23:28:55.199,16,1,30.3529,-89.0831,0.821509,170.613,173.615,26.39,0,71,52,52,0,26.38,0,65,67,67,0
01/03/2022,23:28:56.200,16,1,30.3529,-89.0831,0.98531,171.595,176.607,26.39,0,71,51,51,0,26.35,0,65,67,67,0
01/03/2022,23:28:57.200,16,1,30.3529,-89.0831,1.81994,167.295,181.346,26.38,0,71,51,51,0,26.35,0,65,67,67,0
01/03/2022,23:28:58.200,16,1,30.3529,-89.0831,1.6052,162.988,174.51,26.38,0,71,51,51,0,26.36,0,65,67,67,0
01/03/2022,23:29:00.200,16,1,30.3529,-89.0831,1.52263,159.79,178.391,26.38,0,71,51,51,0,26.36,0,65,67,67,0
01/03/2022,23:29:01.200,16,1,30.3529,-89.0831,1.42387,160.959,168.982,26.39,0,71,51,51,0,26.36,0,65,67,67,0
01/03/2022,23:29:02.200,16,1,30.3529,-89.0831,1.47053,160.226,165.376,26.38,0,71,51,51,0,26.35,0,65,66,66,0
01/03/2022,23:29:03.200,16,1,30.3529,-89.083,1.52326,158.447,165.893,26.38,0,71,51,51,0,26.36,0,65,66,66,0
01/03/2022,23:29:04.200,16,0.9,30.3528,-89.083,1.48432,156.977,167.675,26.38,0,71,51,51,0,26.38,0,65,66,66,0
01/03/2022,23:29:05.200,16,0.9,30.3528,-89.083,1.49377,154.395,157.506,26.39,0,71,51,51,0,26.36,0,65,66,66,0
01/03/2022,23:29:06.200,16,0.9,30.3528,-89.083,1.55012,151.08,154.206,26.39,0,71,51,51,0,26.36,0,65,66,66,0
01/03/2022,23:29:07.200,16,0.9,30.3528,-89.083,1.53829,149.373,163.557,26.38,0,71,51,51,0,26.35,0,65,66,66,0
